"PU","NAME","WGMS_ID","SURVEY_ID","SURVEY_DATE","REFERENCE_DATE","AREA_SURVEY_YEAR","AREA_CHANGE","ELEVATION_CHANGE","ELEVATION_CHANGE_UNC","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS"
"GL","UNNAMED 22456",22456,88907,20120507,19859999,0.7560000,,-13720.0000000,8350.000,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 46%"
"GL","UNNAMED 22457",22457,88908,20120507,19859999,0.1410000,,-15320.0000000,16370.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 18%"
"GL","UNNAMED 22458",22458,88909,20120507,19859999,1.780000,,-3450.0000000,14590.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 33%"
"GL","UNNAMED 22459",22459,88910,20120507,19859999,0.0680000,,3300.0000000,12680.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 0%"
"GL","UNNAMED 22460",22460,88911,20120507,19859999,0.7490000,,-24950.0000000,16090.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 19%"
"GL","UNNAMED 22461",22461,88912,20120507,19859999,0.1540000,,-1030.0000000,10380.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 61%"
"GL","UNNAMED 22462",22462,88913,20120507,19859999,0.8280000,,-7750.0000000,10830.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 13%"
"GL","UNNAMED 22463",22463,88914,20120507,19859999,0.1540000,,-5120.0000000,10490.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 37%"
"GL","UNNAMED 22464",22464,88915,20120507,19859999,1.342000,,-5400.0000000,11860.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 28%"
"GL","UNNAMED 22465",22465,88916,20120507,19859999,0.3450000,,-15020.0000000,27210.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 52%"
"GL","UNNAMED 22466",22466,88917,20120507,19859999,1.557000,,-15010.0000000,19860.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 42%"
"GL","UNNAMED 22467",22467,88918,20120507,19859999,0.6380000,,-11780.0000000,7460.000,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 11%"
"GL","UNNAMED 22468",22468,88919,20120507,19859999,0.7600000,,-17050.0000000,23740.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 59%"
"GL","UNNAMED 22469",22469,88920,20120507,19859999,0.7100000,,-15340.0000000,14740.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 67%"
"GL","UNNAMED 22470",22470,88921,20120507,19859999,0.8430000,,-14440.0000000,9710.000,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 56%"
"GL","UNNAMED 22471",22471,88922,20120507,19859999,0.1710000,,-13430.0000000,11700.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 26%"
"GL","UNNAMED 22472",22472,88923,20120507,19859999,1.636000,,-14230.0000000,18680.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 61%"
"GL","UNNAMED 22473",22473,88924,20120507,19859999,0.0950000,,-56560.0000000,37720.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 21%"
"GL","UNNAMED 22474",22474,88925,20120507,19859999,0.0570000,,-76820.0000000,27740.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 27%"
"GL","UNNAMED 22475",22475,88926,20120507,19859999,0.0730000,,-22680.0000000,13560.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 51%"
"GL","UNNAMED 22476",22476,88927,20120507,19859999,1.699000,,-17010.0000000,40990.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 35%"
"GL","UNNAMED 22477",22477,88928,20120507,19859999,0.3870000,,-15720.0000000,34840.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 48%"
"GL","UNNAMED 22478",22478,88929,20120507,19859999,0.0620000,,-10730.0000000,13110.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 45%"
"GL","UNNAMED 22479",22479,88930,20120507,19859999,0.1100000,,-16590.0000000,17420.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 32%"
"GL","UNNAMED 22480",22480,88931,20120507,19859999,0.5590000,,-12220.0000000,41560.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 35%"
"GL","UNNAMED 22481",22481,88932,20120507,19859999,0.4140000,,-19660.0000000,62490.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 54%"
"GL","UNNAMED 22482",22482,88933,20120507,19859999,0.7790000,,-9430.0000000,25750.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 17%"
"GL","UNNAMED 22483",22483,88934,20120507,19859999,0.0840000,,-2260.0000000,13580.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 15%"
"GL","UNNAMED 22484",22484,88935,20120507,19859999,0.1040000,,-1200.0000000,16880.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 52%"
"GL","UNNAMED 22485",22485,88936,20120507,19859999,0.0900000,,-1020.0000000,12500.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 0%"
"GL","UNNAMED 22486",22486,88937,20120507,19859999,0.2080000,,-5070.0000000,11700.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 24%"
"GL","UNNAMED 22487",22487,88938,20120507,19859999,0.1040000,,-13960.0000000,15790.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 59%"
"GL","UNNAMED 22488",22488,88939,20120507,19859999,0.6680000,,-5510.0000000,29280.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 42%"
"GL","UNNAMED 22489",22489,88940,20120507,19859999,0.1450000,,-7260.0000000,21220.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 15%"
"GL","UNNAMED 22490",22490,88941,20120507,19859999,0.0650000,,-10480.0000000,14650.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 28%"
"GL","UNNAMED 22491",22491,88942,20120507,19859999,0.4970000,,-7890.0000000,45240.00,"Robert McNabb, Jacqueline Bannwart","Department of Geosciences, University of Oslo, Department of Geography, University of Zurich","Huber et al. (2020): Front. Earth Sci., 8(35), DOI: 10.3389/feart.2020.00035.","Glacier outlines and area from RGI6.0, surface elevation change fields derived from AeroDEM and TanDEM-X data, filling of voids in the elevation change fields using local glacier hypsometry according to McNabb et al. 2019, Survey date/year: TanDEM-X consists of several scenes with a temporal coverage 20101212 - 20140220, hence, mid-point of this time frame is used, reference date: unknown day and month, uncertainty assessment based on the corresponding calculation in Huber et al. 2020 (subm.), radar penetration not considered, elevation change was calculated if 2/3 of the elevation range and 1/3 of the area has data coverage, areal void fraction of this glacier: 11%"
