"PU","NAME","WGMS_ID","SURVEY_ID","SURVEY_DATE","REFERENCE_DATE","AREA_SURVEY_YEAR","AREA_CHANGE","ELEVATION_CHANGE","ELEVATION_CHANGE_UNC","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS"
"IS","UNNAMED 23758",23758,76348,20160807,20070511,1.743300,,-10587.0000000,6982.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00305112007130343/AST_L1A_00308072016130433. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23758",23758,76309,20160807,20070815,1.743300,,-6582.0000000,7686.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00308152007130403/AST_L1A_00308072016130433. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23758",23758,76307,20160807,20071119,1.743300,,-6044.0000000,9665.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00311192007130328/AST_L1A_00308072016130433. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23758",23758,76305,20160807,20080709,1.743300,,-6856.0000000,6377.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307092008125757/AST_L1A_00308072016130433. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23759",23759,76406,20120602,20040315,106.1901,,-11107.0000000,8416.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303152004130406/AST_L1A_00306022012125714. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23759",23759,76407,20120711,20040315,106.1901,,-7340.0000000,9446.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303152004130406/AST_L1A_00307112012130338. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23759",23759,76410,20120711,20040317,106.1901,,-7663.0000000,8562.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303172004125151/AST_L1A_00307112012130338. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23759",23759,76415,20130905,20030803,106.1901,,-27349.0000000,63881.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20030803/SETSM_WV01_20130905_102001002376DB00_1020010024927D00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23759",23759,76411,20141021,20030803,106.1901,,-28456.0000000,61780.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20030803/SETSM_WV01_20141021_102001003559CD00_1020010037203F00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23759",23759,76413,20141021,20040315,106.1901,,-15255.0000000,14532.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303152004130406/SETSM_WV01_20141021_102001003559CD00_1020010037203F00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23759",23759,76412,20141021,20040317,106.1901,,-15486.0000000,10119.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303172004125142/SETSM_WV01_20141021_102001003559CD00_1020010037203F00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23759",23759,76409,20141021,20040814,106.1901,,-17917.0000000,7943.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20040814/SETSM_WV01_20141021_102001003559CD00_1020010037203F00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23759",23759,76408,20150529,20030803,106.1901,,-24355.0000000,60254.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20030803/SETSM_WV01_20150529_102001003E5D7D00_102001003DE28200_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23759",23759,76416,20150529,20040621,106.1901,,-14943.0000000,14819.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306212004125117/SETSM_WV01_20150529_102001003E5D7D00_102001003DE28200_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23759",23759,76414,20150529,20070319,106.1901,,-9263.0000000,6396.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303192007124543/SETSM_WV01_20150529_102001003E5D7D00_102001003DE28200_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76435,20121125,20040814,43.19460,,-18864.0000000,8194.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20040814/AST_L1A_00311252012125722. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76440,20140811,20021107,43.19460,,-11109.0000000,7109.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00311072002125234/AST_L1A_00308112014125756. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76426,20140905,20021107,43.19460,,-10372.0000000,5582.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00311072002125234/AST_L1A_00309052014125204. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76427,20140905,20031103,43.19460,,-7921.0000000,7256.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00311032003124525/AST_L1A_00309052014125204. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76420,20140905,20050302,43.19460,,-7759.0000000,5855.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303022005130257/AST_L1A_00309052014125204. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76430,20140905,20060305,43.19460,,-5910.0000000,5978.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303052006130254/AST_L1A_00309052014125204. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76428,20141021,20021107,43.19460,,-14140.0000000,14302.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00311072002125234/SETSM_WV01_20141021_102001003559CD00_1020010037203F00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76442,20141021,20030204,43.19460,,-18894.0000000,12324.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00302042003124629/SETSM_WV01_20141021_102001003559CD00_1020010037203F00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76434,20141021,20030803,43.19460,,-26106.0000000,63503.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20030803/SETSM_WV01_20141021_102001003559CD00_1020010037203F00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76432,20141021,20031103,43.19460,,-12295.0000000,11077.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00311032003124525/SETSM_WV01_20141021_102001003559CD00_1020010037203F00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76418,20141021,20040317,43.19460,,-17498.0000000,9294.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303172004125142/SETSM_WV01_20141021_102001003559CD00_1020010037203F00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76417,20141021,20040814,43.19460,,-16972.0000000,7370.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20040814/SETSM_WV01_20141021_102001003559CD00_1020010037203F00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76424,20141021,20050302,43.19460,,-11140.0000000,15403.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303022005130257/SETSM_WV01_20141021_102001003559CD00_1020010037203F00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76438,20141021,20060228,43.19460,,-12594.0000000,11295.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00302282006124427/SETSM_WV01_20141021_102001003559CD00_1020010037203F00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76436,20141021,20060305,43.19460,,-9651.0000000,11038.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303052006130254/SETSM_WV01_20141021_102001003559CD00_1020010037203F00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76429,20151031,20021107,43.19460,,-14972.0000000,7655.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00311072002125234/SETSM_WV01_20151031_10200100463DEA00_10200100460D5200_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76443,20151031,20030204,43.19460,,-20018.0000000,9071.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00302042003124629/SETSM_WV01_20151031_10200100463DEA00_10200100460D5200_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76433,20151031,20031103,43.19460,,-12360.0000000,6182.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00311032003124525/SETSM_WV01_20151031_10200100463DEA00_10200100460D5200_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76423,20151031,20040317,43.19460,,-17481.0000000,7135.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303172004125142/SETSM_WV01_20151031_10200100463DEA00_10200100460D5200_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76421,20151031,20040814,43.19460,,-16268.0000000,5059.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20040814/SETSM_WV01_20151031_10200100463DEA00_10200100460D5200_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76425,20151031,20050302,43.19460,,-10622.0000000,9749.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303022005130257/SETSM_WV01_20151031_10200100463DEA00_10200100460D5200_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76439,20151031,20060228,43.19460,,-12734.0000000,7851.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00302282006124427/SETSM_WV01_20151031_10200100463DEA00_10200100460D5200_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76437,20151031,20060305,43.19460,,-8717.0000000,5787.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303052006130254/SETSM_WV01_20151031_10200100463DEA00_10200100460D5200_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76441,20151031,20070114,43.19460,,-8987.0000000,12191.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00301142007124523/SETSM_WV01_20151031_10200100463DEA00_10200100460D5200_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76431,20151031,20070319,43.19460,,-12253.0000000,8003.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303192007124543/SETSM_WV01_20151031_10200100463DEA00_10200100460D5200_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76422,20151031,20070815,43.19460,,-7623.0000000,10383.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00308152007130403/SETSM_WV01_20151031_10200100463DEA00_10200100460D5200_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23760",23760,76419,20151031,20071029,43.19460,,-7022.0000000,7107.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00310292007124507/SETSM_WV01_20151031_10200100463DEA00_10200100460D5200_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23761",23761,76446,20110312,20021022,22.12020,,-6940.0000000,6227.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00310222002125229/AST_L1A_00303122011125720. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23761",23761,76451,20120602,20030204,22.12020,,-13022.0000000,12612.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00302042003124629/AST_L1A_00306022012125714. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23761",23761,76480,20120602,20040223,22.12020,,-8538.0000000,8308.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00302232004124559/AST_L1A_00306022012125714. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23761",23761,76457,20120602,20040315,22.12020,,-4177.0000000,8929.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303152004130406/AST_L1A_00306022012125714. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23761",23761,76481,20120711,20030204,22.12020,,-9320.0000000,11817.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00302042003124629/AST_L1A_00307112012130338. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23761",23761,76459,20120711,20040317,22.12020,,-5160.0000000,8696.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303172004125151/AST_L1A_00307112012130338. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23761",23761,76456,20121125,20030204,22.12020,,-17688.0000000,14014.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00302042003124629/AST_L1A_00311252012125722. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23761",23761,76477,20121125,20040315,22.12020,,-9802.0000000,9148.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303152004130406/AST_L1A_00311252012125722. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23761",23761,76455,20121125,20040621,22.12020,,-11617.0000000,10843.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306212004125108/AST_L1A_00311252012125722. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23761",23761,76454,20121125,20040814,22.12020,,-14244.0000000,7614.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20040814/AST_L1A_00311252012125722. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23761",23761,76452,20121125,20041025,22.12020,,-10010.0000000,6498.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00310252004130239/AST_L1A_00311252012125722. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23761",23761,76444,20130501,20021107,22.12020,,-7643.0000000,11913.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00311072002125234/SETSM_WV02_20130501_103001002267B600_10300100221B9300_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23761",23761,76478,20130501,20040223,22.12020,,-10766.0000000,10262.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00302232004124559/SETSM_WV02_20130501_103001002267B600_10300100221B9300_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23761",23761,76448,20130501,20040504,22.12020,,-11591.0000000,4840.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00305042004125137/SETSM_WV02_20130501_103001002267B600_10300100221B9300_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23761",23761,76447,20130501,20040621,22.12020,,-12221.0000000,16430.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306212004125117/SETSM_WV02_20130501_103001002267B600_10300100221B9300_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23761",23761,76445,20130501,20041025,22.12020,,-6293.0000000,7803.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00310252004130239/SETSM_WV02_20130501_103001002267B600_10300100221B9300_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23761",23761,76458,20130522,20021107,22.12020,,-9463.0000000,6163.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00311072002125234/AST_L1A_00305222013124527. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
